route_id,service_id,trip_id,direction_id,trip_headsign,shape_id
line:27,1419462,2148681,0,Gleyze-Vieille,14291
line:27,1427504,2148817,1,Empalot,14292
line:27,1419467,2148691,0,Gleyze-Vieille,14291
line:27,1419446,2148643,0,Gleyze-Vieille,14291
line:27,1419416,2148637,0,Gleyze-Vieille,14291
line:27,1431570,2148625,1,Empalot,14292
line:27,1419477,2148699,1,Empalot,14292
line:27,1431571,2148627,1,Empalot,14292
line:27,1427461,2148775,0,Gleyze-Vieille,14291
line:27,1419418,2148645,0,Gleyze-Vieille,14291
line:27,1419472,2148648,0,Gleyze-Vieille,14291
line:27,1431552,2148609,0,Gleyze-Vieille,14291
line:27,1419468,2148692,0,Gleyze-Vieille,14291
line:27,1427508,2148821,1,Empalot,14292
line:27,1431559,2148620,1,Empalot,14292
line:27,1419474,2148638,0,Gleyze-Vieille,14291
line:27,1419457,2148666,0,Gleyze-Vieille,14291
line:27,1431545,2148610,0,Gleyze-Vieille,14291
line:27,1431555,2148616,1,Empalot,14292
line:27,1427502,2148815,1,Empalot,14292
line:27,1419430,2148671,0,Gleyze-Vieille,14291
line:27,1419476,2148696,0,Gleyze-Vieille,14293
line:27,1419448,2148644,0,Gleyze-Vieille,14291
line:27,1431565,2148622,1,Empalot,14292
line:27,1419463,2148683,0,Gleyze-Vieille,14291
line:27,1431568,2148621,1,Empalot,14292
line:27,1419442,2148694,0,Gleyze-Vieille,14291
line:27,1419471,2148662,0,Gleyze-Vieille,14291
line:27,1427474,2148788,0,Gleyze-Vieille,14291
line:27,1419445,2148676,0,Gleyze-Vieille,14291
line:27,1431554,2148598,0,Gleyze-Vieille,14291
line:27,1419526,2148743,1,Empalot,14292
line:27,1419436,2148682,0,Gleyze-Vieille,14291
line:27,1419437,2148684,0,Gleyze-Vieille,14291
line:27,1427454,2148767,0,Gleyze-Vieille,14291
line:27,1419539,2148735,1,Empalot,14292
line:27,1419492,2148727,1,Empalot,14292
line:27,1427495,2148807,1,Empalot,14292
line:27,1419497,2148740,1,Empalot,14292
line:27,1419464,2148686,0,Gleyze-Vieille,14291
line:27,1419534,2148726,1,Empalot,14292
line:27,1427488,2148801,1,Empalot,14292
line:27,1431560,2148624,1,Empalot,14292
line:27,1431537,2148614,0,Gleyze-Vieille,14291
line:27,1419455,2148667,0,Gleyze-Vieille,14291
line:27,1427449,2148762,0,Gleyze-Vieille,14291
line:27,1419522,2148734,1,Empalot,14292
line:27,1431548,2148615,0,Gleyze-Vieille,14291
line:27,1419479,2148700,1,Empalot,14292
line:27,1419499,2148745,1,Empalot,14292
line:27,1427463,2148777,0,Gleyze-Vieille,14291
line:27,1427482,2148795,1,Empalot,14292
line:27,1419506,2148738,1,Empalot,14292
line:27,1419452,2148651,0,Gleyze-Vieille,14291
line:27,1419465,2148688,0,Gleyze-Vieille,14291
line:27,1427448,2148761,0,Gleyze-Vieille,14291
line:27,1419500,2148746,1,Empalot,14292
line:27,1427464,2148778,0,Gleyze-Vieille,14291
line:27,1419425,2148657,0,Gleyze-Vieille,14291
line:27,1431562,2148628,1,Empalot,14292
line:27,1419428,2148663,0,Gleyze-Vieille,14291
line:27,1419440,2148689,0,Gleyze-Vieille,14291
line:27,1419533,2148720,1,Empalot,14292
line:27,1427483,2148796,1,Empalot,14292
line:27,1419475,2148670,0,Gleyze-Vieille,14291
line:27,1419513,2148705,1,Empalot,14292
line:27,1427451,2148764,0,Gleyze-Vieille,14291
line:27,1427477,2148791,0,Gleyze-Vieille,14291
line:27,1419485,2148710,1,Empalot,14292
line:27,1427493,2148806,1,Empalot,14292
line:27,1419494,2148733,1,Empalot,14292
line:27,1419473,2148669,0,Gleyze-Vieille,14291
line:27,1427505,2148818,1,Empalot,14292
line:27,1419434,2148678,0,Gleyze-Vieille,14291
line:27,1419496,2148739,1,Empalot,14292
line:27,1427459,2148772,0,Gleyze-Vieille,14291
line:27,1431569,2148623,1,Empalot,14292
line:27,1419427,2148661,0,Gleyze-Vieille,14291
line:27,1419444,2148634,0,Gleyze-Vieille,14291
line:27,1419508,2148704,1,Empalot,14292
line:27,1419460,2148675,0,Gleyze-Vieille,14291
line:27,1431543,2148606,0,Gleyze-Vieille,14291
line:27,1419419,2148647,0,Gleyze-Vieille,14291
line:27,1419438,2148685,0,Gleyze-Vieille,14291
line:27,1419458,2148668,0,Gleyze-Vieille,14291
line:27,1419423,2148655,0,Gleyze-Vieille,14291
line:27,1431551,2148607,0,Gleyze-Vieille,14291
line:27,1419459,2148673,0,Gleyze-Vieille,14291
line:27,1419429,2148664,0,Gleyze-Vieille,14291
line:27,1419512,2148723,1,Empalot,14292
line:27,1427481,2148794,1,Empalot,14292
line:27,1419521,2148730,1,Empalot,14292
line:27,1431547,2148604,0,Gleyze-Vieille,14291
line:27,1419426,2148660,0,Gleyze-Vieille,14291
line:27,1427499,2148812,1,Empalot,14292
line:27,1431546,2148612,0,Gleyze-Vieille,14291
line:27,1427509,2148822,1,Empalot,14292
line:27,1427497,2148809,1,Empalot,14292
line:27,1419507,2148751,1,Empalot,14292
line:27,1431566,2148629,1,Empalot,14292
line:27,1419478,2148697,1,Empalot,14292
line:27,1427460,2148774,0,Gleyze-Vieille,14291
line:27,1431563,2148630,1,Empalot,14292
line:27,1431561,2148626,1,Empalot,14292
line:27,1419524,2148729,1,Empalot,14292
line:27,1427491,2148804,1,Empalot,14292
line:27,1419504,2148758,1,Empalot,14292
line:27,1419509,2148737,1,Empalot,14292
line:28,1427546,2158669,1,Colomiers Gare SNCF,14398
line:28,1419544,2158675,0,Plaisance Ousseau,14397
line:28,1427518,2158641,0,Plaisance Ousseau,14397
line:28,1419594,2158725,1,Colomiers Gare SNCF,14398
line:28,1427543,2158666,1,Colomiers Gare SNCF,14398
line:28,1419567,2158698,0,Plaisance Ousseau,14397
line:28,1419588,2158719,1,Colomiers Gare SNCF,14398
line:28,1427514,2158637,0,Plaisance Ousseau,14397
line:28,1419569,2158700,0,Plaisance Ousseau,14397
line:28,1427530,2158653,0,Plaisance Ousseau,14397
line:28,1419583,2158714,1,Colomiers Gare SNCF,14398
line:28,1419577,2158708,1,Colomiers Gare SNCF,14398
line:28,1419585,2158716,1,Colomiers Gare SNCF,14398
line:28,1419563,2158694,0,Plaisance Ousseau,14397
line:28,1427538,2158661,1,Colomiers Gare SNCF,14398
line:28,1427542,2158665,1,Colomiers Gare SNCF,14398
line:28,1419595,2158726,1,Colomiers Gare SNCF,14398
line:28,1427534,2158657,1,Colomiers Gare SNCF,14398
line:28,1419548,2158679,0,Plaisance Ousseau,14397
line:28,1427547,2158670,1,Colomiers Gare SNCF,14398
line:28,1427544,2158667,1,Colomiers Gare SNCF,14398
line:28,1419602,2158733,1,Colomiers Gare SNCF,14398
line:28,1419552,2158683,0,Plaisance Ousseau,14397
line:28,1427532,2158655,1,Colomiers Gare SNCF,14398
line:28,1419575,2158706,1,Colomiers Gare SNCF,14398
line:28,1419551,2158682,0,Plaisance Ousseau,14397
line:28,1427533,2158656,1,Colomiers Gare SNCF,14398
line:28,1419543,2158674,0,Plaisance Ousseau,14397
line:28,1427522,2158645,0,Plaisance Ousseau,14397
line:28,1427541,2158664,1,Colomiers Gare SNCF,14398
line:28,1419554,2158685,0,Plaisance Ousseau,14397
line:28,1419597,2158728,1,Colomiers Gare SNCF,14398
line:28,1427545,2158668,1,Colomiers Gare SNCF,14398
line:28,1419562,2158693,0,Plaisance Ousseau,14397
line:28,1427525,2158648,0,Plaisance Ousseau,14397
line:28,1419598,2158729,1,Colomiers Gare SNCF,14398
line:28,1419574,2158705,1,Colomiers Gare SNCF,14398
line:28,1419600,2158731,1,Colomiers Gare SNCF,14398
line:28,1419565,2158696,0,Plaisance Ousseau,14397
line:28,1419586,2158717,1,Colomiers Gare SNCF,14398
line:28,1427529,2158652,0,Plaisance Ousseau,14397
line:28,1427520,2158643,0,Plaisance Ousseau,14397
line:28,1419545,2158676,0,Plaisance Ousseau,14397
line:28,1419553,2158684,0,Plaisance Ousseau,14397
line:28,1419540,2158671,0,Plaisance Ousseau,14397
line:28,1419541,2158672,0,Plaisance Ousseau,14397
line:28,1419593,2158724,1,Colomiers Gare SNCF,14398
line:28,1419542,2158673,0,Plaisance Ousseau,14397
line:28,1419590,2158721,1,Colomiers Gare SNCF,14398
line:28,1419581,2158712,1,Colomiers Gare SNCF,14398
line:28,1419561,2158692,0,Plaisance Ousseau,14397
line:28,1427521,2158644,0,Plaisance Ousseau,14397
line:28,1427519,2158642,0,Plaisance Ousseau,14397
line:28,1427523,2158646,0,Plaisance Ousseau,14397
line:28,1419550,2158681,0,Plaisance Ousseau,14397
line:28,1427517,2158640,0,Plaisance Ousseau,14397
line:28,1419592,2158723,1,Colomiers Gare SNCF,14398
line:28,1419547,2158678,0,Plaisance Ousseau,14397
line:28,1419549,2158680,0,Plaisance Ousseau,14397
line:28,1419584,2158715,1,Colomiers Gare SNCF,14398
line:28,1419591,2158722,1,Colomiers Gare SNCF,14398
line:28,1419556,2158687,0,Plaisance Ousseau,14397
line:28,1419571,2158702,0,Plaisance Ousseau,14397
line:28,1419603,2158734,1,Colomiers Gare SNCF,14398
line:28,1419572,2158703,1,Colomiers Gare SNCF,14398
line:28,1419557,2158688,0,Plaisance Ousseau,14397
line:28,1427524,2158647,0,Plaisance Ousseau,14397
line:28,1419558,2158689,0,Plaisance Ousseau,14397
line:28,1419568,2158699,0,Plaisance Ousseau,14397
line:28,1427537,2158660,1,Colomiers Gare SNCF,14398
line:28,1427539,2158662,1,Colomiers Gare SNCF,14398
line:28,1419596,2158727,1,Colomiers Gare SNCF,14398
line:28,1427531,2158654,1,Colomiers Gare SNCF,14398
line:28,1419580,2158711,1,Colomiers Gare SNCF,14398
line:28,1419576,2158707,1,Colomiers Gare SNCF,14398
line:28,1419599,2158730,1,Colomiers Gare SNCF,14398
line:28,1419587,2158718,1,Colomiers Gare SNCF,14398
line:28,1427528,2158651,0,Plaisance Ousseau,14397
line:28,1419579,2158710,1,Colomiers Gare SNCF,14398
line:28,1419564,2158695,0,Plaisance Ousseau,14397
line:28,1427516,2158639,0,Plaisance Ousseau,14397
line:28,1419546,2158677,0,Plaisance Ousseau,14397
line:28,1427513,2158636,0,Plaisance Ousseau,14397
line:28,1419589,2158720,1,Colomiers Gare SNCF,14398
line:28,1419555,2158686,0,Plaisance Ousseau,14397
line:28,1427540,2158663,1,Colomiers Gare SNCF,14398
line:28,1419560,2158691,0,Plaisance Ousseau,14397
line:28,1419573,2158704,1,Colomiers Gare SNCF,14398
line:28,1419570,2158701,0,Plaisance Ousseau,14397
line:28,1427536,2158659,1,Colomiers Gare SNCF,14398
line:28,1427526,2158649,0,Plaisance Ousseau,14397
line:28,1419578,2158709,1,Colomiers Gare SNCF,14398
line:28,1427535,2158658,1,Colomiers Gare SNCF,14398
line:28,1427515,2158638,0,Plaisance Ousseau,14397
line:28,1419601,2158732,1,Colomiers Gare SNCF,14398
line:28,1419582,2158713,1,Colomiers Gare SNCF,14398
line:28,1419559,2158690,0,Plaisance Ousseau,14397
line:28,1427527,2158650,0,Plaisance Ousseau,14397
line:28,1419566,2158697,0,Plaisance Ousseau,14397
line:29,27_1419633,2179924,0,Auzeville Eglise,14713
line:29,27_1427551,2181840,0,Auzeville Eglise,14713
line:29,27_1427574,2181863,1,Université Paul Sabatier,14714
line:29,27_1419651,2179942,1,Université Paul Sabatier,14714
line:29,27_1419652,2179943,1,Université Paul Sabatier,14714
line:29,27_1427583,2181872,1,Université Paul Sabatier,14714
line:29,27_1419649,2179940,1,Université Paul Sabatier,14714
line:29,27_1419650,2179941,1,Université Paul Sabatier,14714
line:29,27_1427596,2181885,1,Université Paul Sabatier,14714
line:29,27_1427562,2181851,0,Auzeville Eglise,14713
line:29,27_1427592,2181881,1,Université Paul Sabatier,14714
line:29,27_1419621,2179912,0,Auzeville Eglise,14713
line:29,27_1419635,2179926,0,Auzeville Eglise,14713
line:29,27_1427558,2181847,0,Auzeville Eglise,14713
line:29,27_1427564,2181853,0,Auzeville Eglise,14713
line:29,27_1419643,2179934,0,Auzeville Eglise,14713
line:29,27_1419674,2179965,1,Université Paul Sabatier,14714
line:29,27_1419629,2179920,0,Auzeville Eglise,14713
line:29,27_1419648,2179939,1,Université Paul Sabatier,14714
line:29,27_1419620,2179911,0,Auzeville Eglise,14713
line:29,27_1427586,2181875,1,Université Paul Sabatier,14714
line:29,27_1419654,2179945,1,Université Paul Sabatier,14714
line:29,27_1419646,2179937,1,Université Paul Sabatier,14714
line:29,27_1427584,2181873,1,Université Paul Sabatier,14714
line:29,27_1427577,2181866,1,Université Paul Sabatier,14714
line:29,27_1419624,2179915,0,Auzeville Eglise,14713
line:29,27_1419662,2179953,1,Université Paul Sabatier,14714
line:29,27_1419622,2179913,0,Auzeville Eglise,14713
line:29,27_1419605,2179896,0,Auzeville Eglise,14713
line:29,27_1419631,2179922,0,Auzeville Eglise,14713
line:29,27_1419644,2179935,0,Auzeville Eglise,14713
line:29,27_1419640,2179931,0,Auzeville Eglise,14713
line:29,27_1427565,2181854,0,Auzeville Eglise,14713
line:29,27_1419627,2179918,0,Auzeville Eglise,14713
line:29,27_1419675,2179966,1,Université Paul Sabatier,14714
line:29,27_1419623,2179914,0,Auzeville Eglise,14713
line:29,27_1419670,2179961,1,Université Paul Sabatier,14714
line:29,27_1427549,2181838,0,Auzeville Eglise,14713
line:29,27_1419613,2179904,0,Auzeville Eglise,14713
line:29,27_1419664,2179955,1,Université Paul Sabatier,14714
line:29,27_1427572,2181861,0,Auzeville Eglise,14713
line:29,27_1419611,2179902,0,Auzeville Eglise,14713
line:29,27_1427599,2181888,1,Université Paul Sabatier,14714
line:29,27_1419612,2179903,0,Auzeville Eglise,14713
line:29,27_1427560,2181849,0,Auzeville Eglise,14713
line:29,27_1419619,2179910,0,Auzeville Eglise,14713
line:29,27_1419672,2179963,1,Université Paul Sabatier,14714
line:29,27_1427580,2181869,1,Université Paul Sabatier,14714
line:29,27_1419677,2179968,1,Université Paul Sabatier,14714
line:29,27_1427579,2181868,1,Université Paul Sabatier,14714
line:29,27_1419668,2179959,1,Université Paul Sabatier,14714
line:29,27_1427568,2181857,0,Auzeville Eglise,14713
line:29,27_1427594,2181883,1,Université Paul Sabatier,14714
line:29,27_1419661,2179952,1,Université Paul Sabatier,14714
line:29,27_1427582,2181871,1,Université Paul Sabatier,14714
line:29,27_1427589,2181878,1,Université Paul Sabatier,14714
line:29,27_1419626,2179917,0,Auzeville Eglise,14713
line:29,27_1419680,2179971,1,Université Paul Sabatier,14714
line:29,27_1419666,2179957,1,Université Paul Sabatier,14714
line:29,27_1427563,2181852,0,Auzeville Eglise,14713
line:29,27_1419679,2179970,1,Université Paul Sabatier,14714
line:29,27_1419634,2179925,0,Auzeville Eglise,14713
line:29,27_1419658,2179949,1,Université Paul Sabatier,14714
line:29,27_1419682,2179973,1,Université Paul Sabatier,14714
line:29,27_1427595,2181884,1,Université Paul Sabatier,14714
line:29,27_1419630,2179921,0,Auzeville Eglise,14713
line:29,27_1419642,2179933,0,Auzeville Eglise,14713
line:29,27_1427575,2181864,1,Université Paul Sabatier,14714
line:29,27_1427581,2181870,1,Université Paul Sabatier,14714
line:29,27_1419609,2179900,0,Auzeville Eglise,14713
line:29,27_1427561,2181850,0,Auzeville Eglise,14713
line:29,27_1427590,2181879,1,Université Paul Sabatier,14714
line:29,27_1419681,2179972,1,Université Paul Sabatier,14714
line:29,27_1419683,2179974,1,Université Paul Sabatier,14714
line:29,27_1427588,2181877,1,Université Paul Sabatier,14714
line:29,27_1427555,2181844,0,Auzeville Eglise,14713
line:29,27_1419665,2179956,1,Université Paul Sabatier,14714
line:29,27_1427559,2181848,0,Auzeville Eglise,14713
line:29,27_1419671,2179962,1,Université Paul Sabatier,14714
line:29,27_1419641,2179932,0,Auzeville Eglise,14713
line:29,27_1427548,2181837,0,Auzeville Eglise,14713
line:29,27_1419625,2179916,0,Auzeville Eglise,14713
line:29,27_1427571,2181860,0,Auzeville Eglise,14713
line:29,27_1419656,2179947,1,Université Paul Sabatier,14714
line:29,27_1419638,2179929,0,Auzeville Eglise,14713
line:29,27_1419636,2179927,0,Auzeville Eglise,14713
line:29,27_1427587,2181876,1,Université Paul Sabatier,14714
line:29,27_1427591,2181880,1,Université Paul Sabatier,14714
line:29,27_1427569,2181858,0,Auzeville Eglise,14713
line:29,27_1427567,2181856,0,Auzeville Eglise,14713
line:29,27_1419659,2179950,1,Université Paul Sabatier,14714
line:29,27_1419632,2179923,0,Auzeville Eglise,14713
line:29,27_1427576,2181865,1,Université Paul Sabatier,14714
line:29,27_1427552,2181841,0,Auzeville Eglise,14713
line:29,27_1427556,2181845,0,Auzeville Eglise,14713
line:29,27_1419647,2179938,1,Université Paul Sabatier,14714
line:29,27_1419663,2179954,1,Université Paul Sabatier,14714
line:29,27_1419655,2179946,1,Université Paul Sabatier,14714
line:29,27_1427593,2181882,1,Université Paul Sabatier,14714
line:29,27_1427550,2181839,0,Auzeville Eglise,14713
line:29,27_1419669,2179960,1,Université Paul Sabatier,14714
line:29,27_1427573,2181862,0,Auzeville Eglise,14713
line:29,27_1419617,2179908,0,Auzeville Eglise,14713
line:29,27_1419607,2179898,0,Auzeville Eglise,14713
line:29,27_1427557,2181846,0,Auzeville Eglise,14713
line:29,27_1427598,2181887,1,Université Paul Sabatier,14714
line:29,27_1419685,2179976,1,Université Paul Sabatier,14714
line:29,27_1427578,2181867,1,Université Paul Sabatier,14714
line:29,27_1419604,2179895,0,Auzeville Eglise,14713
line:29,27_1427585,2181874,1,Université Paul Sabatier,14714
line:29,27_1419667,2179958,1,Université Paul Sabatier,14714
line:29,27_1419653,2179944,1,Université Paul Sabatier,14714
line:29,27_1419645,2179936,1,Université Paul Sabatier,14714
line:29,27_1419616,2179907,0,Auzeville Eglise,14713
line:29,27_1419610,2179901,0,Auzeville Eglise,14713
line:29,27_1419684,2179975,1,Université Paul Sabatier,14714
line:29,27_1427597,2181886,1,Université Paul Sabatier,14714
line:29,27_1419660,2179951,1,Université Paul Sabatier,14714
line:29,27_1419676,2179967,1,Université Paul Sabatier,14714
line:29,27_1419637,2179928,0,Auzeville Eglise,14713
line:29,27_1419614,2179905,0,Auzeville Eglise,14713
line:29,27_1419606,2179897,0,Auzeville Eglise,14713
line:29,27_1427566,2181855,0,Auzeville Eglise,14713
line:29,27_1427570,2181859,0,Auzeville Eglise,14713
line:29,27_1419673,2179964,1,Université Paul Sabatier,14714
line:29,27_1419628,2179919,0,Auzeville Eglise,14713
line:29,27_1427554,2181843,0,Auzeville Eglise,14713
line:29,27_1419639,2179930,0,Auzeville Eglise,14713
line:29,27_1427553,2181842,0,Auzeville Eglise,14713
line:29,27_1419608,2179899,0,Auzeville Eglise,14713
line:29,27_1419618,2179909,0,Auzeville Eglise,14713
line:29,27_1419657,2179948,1,Université Paul Sabatier,14714
line:29,27_1419615,2179906,0,Auzeville Eglise,14713
line:29,27_1419678,2179969,1,Université Paul Sabatier,14714
line:31,1419750,2149129,1,Basso Cambo,14301
line:31,27_1431594,2182625,1,Basso Cambo,14307
line:31,1419722,2149127,1,Basso Cambo,14300
line:31,27_1431611,2182642,1,Basso Cambo,14306
line:31,1419732,2149117,0,Muret Lycée,14297
line:31,1419739,2149097,0,Muret Lycée,14297
line:31,27_1431587,2182618,1,Basso Cambo,14307
line:31,1419764,2149144,1,Basso Cambo,14302
line:31,1419695,2149120,0,Seysses Gay,14296
line:31,27_1431572,2182603,0,Seysses Gay,14305
line:31,1419718,2149122,1,Basso Cambo,14300
line:31,1419721,2149125,1,Basso Cambo,14300
line:31,1427608,2149278,0,Seysses Maison d'Arrêt,14299
line:31,1419728,2149104,0,Muret Lycée,14297
line:31,1419701,2149154,1,Basso Cambo,14303
line:31,27_1431600,2182631,1,Basso Cambo,14307
line:31,1419747,2149141,1,Basso Cambo,14301
line:31,1419697,2149086,0,Seysses Gay,14296
line:31,1427604,2149314,1,Basso Cambo,14303
line:31,1419749,2149130,1,Basso Cambo,14301
line:31,1419689,2149098,0,Seysses Gay,14296
line:31,1427620,2149283,0,Muret Lycée,14297
line:31,1419729,2149110,0,Muret Lycée,14297
line:31,1427606,2149316,1,Basso Cambo,14303
line:31,1419737,2149111,0,Muret Lycée,14297
line:31,1419712,2149090,0,Seysses Maison d'Arrêt,14299
line:31,1419761,2149113,0,Muret Lycée,14298
line:31,1419730,2149106,0,Muret Lycée,14297
line:31,1419769,2149147,1,Basso Cambo,14302
line:31,27_1431610,2182641,1,Basso Cambo,14306
line:31,27_1431606,2182637,0,Muret Lycée,14304
line:31,1419768,2149150,1,Basso Cambo,14302
line:31,27_1431573,2182604,0,Seysses Gay,14305
line:31,27_1431607,2182638,1,Basso Cambo,14306
line:31,1419763,2149143,1,Basso Cambo,14302
line:31,27_1431589,2182620,1,Basso Cambo,14307
line:31,1419691,2149118,0,Seysses Gay,14296
line:31,1419754,2149108,0,Muret Lycée,14298
line:31,1419753,2149128,1,Basso Cambo,14301
line:31,1419773,2149152,1,Basso Cambo,14302
line:31,1419724,2149080,0,Muret Lycée,14297
line:31,1419723,2149124,1,Basso Cambo,14300
line:31,27_1431579,2182610,0,Seysses Gay,14305
line:31,1419744,2149138,1,Basso Cambo,14301
line:31,1427617,2149299,1,Basso Cambo,14300
line:31,27_1431597,2182628,1,Basso Cambo,14307
line:31,1427624,2149292,0,Muret Lycée,14297
line:31,1419746,2149132,1,Basso Cambo,14301
line:31,1419772,2149146,1,Basso Cambo,14302
line:31,1419702,2149155,1,Basso Cambo,14303
line:31,1419716,2149101,0,Seysses Maison d'Arrêt,14299
line:31,1427640,2149304,1,Basso Cambo,14301
line:31,1427633,2149307,1,Basso Cambo,14301
line:31,27_1431584,2182615,0,Seysses Gay,14305
line:31,1419755,2149083,0,Muret Lycée,14298
line:31,1427629,2149287,0,Muret Lycée,14297
line:31,1419692,2149116,0,Seysses Gay,14296
line:31,1419762,2149142,1,Basso Cambo,14302
line:31,1419699,2149163,1,Basso Cambo,14303
line:31,1419686,2149087,0,Seysses Gay,14296
line:31,1419748,2149140,1,Basso Cambo,14301
line:31,1427611,2149285,0,Seysses Maison d'Arrêt,14299
line:31,1427639,2149303,1,Basso Cambo,14301
line:31,1427642,2149310,1,Basso Cambo,14301
line:31,27_1431599,2182630,1,Basso Cambo,14307
line:31,1427637,2149311,1,Basso Cambo,14301
line:31,27_1431577,2182608,0,Seysses Gay,14305
line:31,1427645,2149313,1,Basso Cambo,14302
line:31,1419708,2149165,1,Basso Cambo,14303
line:31,1419713,2149095,0,Seysses Maison d'Arrêt,14299
line:31,27_1431574,2182605,0,Seysses Gay,14305
line:31,1419711,2149088,0,Seysses Maison d'Arrêt,14299
line:31,1427615,2149297,1,Basso Cambo,14300
line:31,27_1431581,2182612,0,Seysses Gay,14305
line:31,1419706,2149159,1,Basso Cambo,14303
line:31,1419720,2149123,1,Basso Cambo,14300
line:31,1419740,2149131,1,Basso Cambo,14301
line:31,1419687,2149096,0,Seysses Gay,14296
line:31,1427622,2149289,0,Muret Lycée,14297
line:31,27_1431582,2182613,0,Seysses Gay,14305
line:31,1419688,2149093,0,Seysses Gay,14296
line:31,1427634,2149308,1,Basso Cambo,14301
line:31,1427610,2149284,0,Seysses Maison d'Arrêt,14299
line:31,1427636,2149305,1,Basso Cambo,14301
line:31,27_1431591,2182622,1,Basso Cambo,14307
line:31,1419705,2149164,1,Basso Cambo,14303
line:31,1419767,2149151,1,Basso Cambo,14302
line:31,27_1431603,2182634,0,Muret Lycée,14304
line:31,1419694,2149119,0,Seysses Gay,14296
line:31,1419727,2149094,0,Muret Lycée,14297
line:31,27_1431576,2182607,0,Seysses Gay,14305
line:31,27_1431596,2182627,1,Basso Cambo,14307
line:31,1427603,2149294,0,Seysses Gay,14296
line:31,1419731,2149107,0,Muret Lycée,14297
line:31,1419710,2149156,1,Basso Cambo,14303
line:31,1427621,2149288,0,Muret Lycée,14297
line:31,1427625,2149291,0,Muret Lycée,14297
line:31,1419735,2149082,0,Muret Lycée,14297
line:31,1427644,2149312,1,Basso Cambo,14302
line:31,1419693,2149079,0,Seysses Gay,14296
line:31,1419766,2149148,1,Basso Cambo,14302
line:31,1419758,2149091,0,Muret Lycée,14298
line:31,1419736,2149081,0,Muret Lycée,14297
line:31,1419734,2149115,0,Muret Lycée,14297
line:31,1419726,2149084,0,Muret Lycée,14297
line:31,1419700,2149166,1,Basso Cambo,14303
line:31,27_1431590,2182621,1,Basso Cambo,14307
line:31,1427627,2149275,0,Muret Lycée,14297
line:31,27_1431593,2182624,1,Basso Cambo,14307
line:31,1419765,2149145,1,Basso Cambo,14302
line:31,1427632,2149306,1,Basso Cambo,14301
line:31,27_1431609,2182640,1,Basso Cambo,14306
line:31,1427641,2149300,1,Basso Cambo,14301
line:31,27_1431583,2182614,0,Seysses Gay,14305
line:31,1419741,2149134,1,Basso Cambo,14301
line:31,1419719,2149126,1,Basso Cambo,14300
line:31,1419714,2149103,0,Seysses Maison d'Arrêt,14299
line:31,27_1431595,2182626,1,Basso Cambo,14307
line:31,1427628,2149280,0,Muret Lycée,14297
line:31,27_1431580,2182611,0,Seysses Gay,14305
line:31,1419715,2149121,0,Seysses Maison d'Arrêt,14299
line:31,27_1431578,2182609,0,Seysses Gay,14305
line:31,1427626,2149274,0,Muret Lycée,14297
line:31,1427630,2149273,0,Muret Lycée,14297
line:31,1427600,2149272,0,Seysses Gay,14296
line:31,1427607,2149317,1,Basso Cambo,14303
line:31,1419743,2149137,1,Basso Cambo,14301
line:31,27_1431588,2182619,1,Basso Cambo,14307
line:31,1427613,2149295,1,Basso Cambo,14300
line:31,1419745,2149139,1,Basso Cambo,14301
line:31,1427614,2149296,1,Basso Cambo,14300
line:31,1419752,2149136,1,Basso Cambo,14301
line:31,1419759,2149102,0,Muret Lycée,14298
line:31,27_1431598,2182629,1,Basso Cambo,14307
line:31,1419725,2149109,0,Muret Lycée,14297
line:31,1427612,2149277,0,Seysses Maison d'Arrêt,14299
line:31,27_1431601,2182632,1,Basso Cambo,14307
line:31,27_1431585,2182616,0,Seysses Gay,14305
line:31,1427602,2149293,0,Seysses Gay,14296
line:31,1427638,2149302,1,Basso Cambo,14301
line:31,1419696,2149092,0,Seysses Gay,14296
line:31,1419751,2149133,1,Basso Cambo,14301
line:31,27_1431608,2182639,1,Basso Cambo,14306
line:31,27_1431605,2182636,0,Muret Lycée,14304
line:31,1419690,2149100,0,Seysses Gay,14296
line:31,27_1431575,2182606,0,Seysses Gay,14305
line:31,27_1431592,2182623,1,Basso Cambo,14307
line:31,1419757,2149089,0,Muret Lycée,14298
line:31,27_1431586,2182617,0,Seysses Gay,14305
line:31,1419703,2149160,1,Basso Cambo,14303
line:31,27_1431604,2182635,0,Muret Lycée,14304
line:31,1427618,2149276,0,Muret Lycée,14297
line:31,1427631,2149301,1,Basso Cambo,14301
line:31,1427609,2149279,0,Seysses Maison d'Arrêt,14299
line:31,1419738,2149099,0,Muret Lycée,14297
line:31,1419733,2149114,0,Muret Lycée,14297
line:31,1419707,2149157,1,Basso Cambo,14303
line:31,1427623,2149290,0,Muret Lycée,14297
line:31,1419771,2149149,1,Basso Cambo,14302
line:31,1427619,2149282,0,Muret Lycée,14297
line:31,1427605,2149315,1,Basso Cambo,14303
line:31,1419742,2149135,1,Basso Cambo,14301
line:31,1419770,2149153,1,Basso Cambo,14302
line:31,1419709,2149158,1,Basso Cambo,14303
line:31,1427616,2149298,1,Basso Cambo,14300
line:31,1427601,2149286,0,Seysses Gay,14296
line:31,1419760,2149112,0,Muret Lycée,14298
line:31,1419704,2149161,1,Basso Cambo,14303
line:31,1427635,2149309,1,Basso Cambo,14301
line:31,27_1431602,2182633,0,Muret Lycée,14304
